STATEFP20,GEOID20,CD118FP,NAMELSAD20,LSAD20,CDSESSN,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,layer,h_rep_name,h_district,h_state,h_party,h_office,h_phone,h_all_comm,h_appropri,h_agricult,h_oversigh,h_armed_se,h_natural_,h_foreign_,h_homeland,h_educatio,h_energy_a,h_ways_and,h_financia,h_transpor,h_small_bu,h_judiciar,h_budget,h_select_s,h_joint_co,h_house_ad,h_Intellig,h_select_1,h_science_,h_veterans,h_select_2,h_ethics,h_Rules,h_joint_li,OBJECTID,Agency,unit_name,link,SHAPE_Leng,SHAPE_Area
"29","2904","04",Congressional District 4,C2,"118",G5200,N,"37179605186","801333846","+38.2277394","-093.4848237",tl_rd22_29_cd118,Mark Alford,Missouri 4th,Missouri,R,1516 LHOB,(202) 225-2876,agriculture|armed_services|small_business,"0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","50274",Department of Defense,NG MTA Camp Clark Nevada,https://www.nationalguard.mil/,0.101402578049253,0.000522051944689
"29","2904","04",Congressional District 4,C2,"118",G5200,N,"37179605186","801333846","+38.2277394","-093.4848237",tl_rd22_29_cd118,Mark Alford,Missouri 4th,Missouri,R,1516 LHOB,(202) 225-2876,agriculture|armed_services|small_business,"0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","50581",Department of Defense,Whiteman AFB,https://www.af.mil/,0.005589265359920,0.000001806047131
"29","2904","04",Congressional District 4,C2,"118",G5200,N,"37179605186","801333846","+38.2277394","-093.4848237",tl_rd22_29_cd118,Mark Alford,Missouri 4th,Missouri,R,1516 LHOB,(202) 225-2876,agriculture|armed_services|small_business,"0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","50582",Department of Defense,Whiteman AFB,https://www.af.mil/,0.081641566776529,0.000224317542299
"29","2904","04",Congressional District 4,C2,"118",G5200,N,"37179605186","801333846","+38.2277394","-093.4848237",tl_rd22_29_cd118,Mark Alford,Missouri 4th,Missouri,R,1516 LHOB,(202) 225-2876,agriculture|armed_services|small_business,"0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","50583",Department of Defense,Whiteman AFB,https://www.af.mil/,0.208642203185148,0.001976274634945
"29","2905","05",Congressional District 5,C2,"118",G5200,N,"1093783225","23559915","+39.0281303","-094.4602235",tl_rd22_29_cd118,Emanuel Cleaver,Missouri 5th,Missouri,D,2217 RHOB,(202) 225-4535,financial_services,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50228",Department of Defense,Lake City AAP,https://www.army.mil/,0.196418158524831,0.001823510755820
"29","2906","06",Congressional District 6,C2,"118",G5200,N,"52459015915","593025506","+39.8729583","-093.1835241",tl_rd22_29_cd118,Sam Graves,Missouri 6th,Missouri,R,1135 LHOB,(202) 225-7041,armed_services|transportation_and_infrastructure,"0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50228",Department of Defense,Lake City AAP,https://www.army.mil/,0.196418158524831,0.001823510755820
"29","2906","06",Congressional District 6,C2,"118",G5200,N,"52459015915","593025506","+39.8729583","-093.1835241",tl_rd22_29_cd118,Sam Graves,Missouri 6th,Missouri,R,1135 LHOB,(202) 225-7041,armed_services|transportation_and_infrastructure,"0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50255",Department of Defense,NG Macon TS,https://www.nationalguard.mil/,0.120912596667912,0.000519451221980
"29","2906","06",Congressional District 6,C2,"118",G5200,N,"52459015915","593025506","+39.8729583","-093.1835241",tl_rd22_29_cd118,Sam Graves,Missouri 6th,Missouri,R,1135 LHOB,(202) 225-7041,armed_services|transportation_and_infrastructure,"0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50256",Department of Defense,NG Macon TS,https://www.nationalguard.mil/,0.085197274017747,0.000261093957750
"29","2906","06",Congressional District 6,C2,"118",G5200,N,"52459015915","593025506","+39.8729583","-093.1835241",tl_rd22_29_cd118,Sam Graves,Missouri 6th,Missouri,R,1135 LHOB,(202) 225-7041,armed_services|transportation_and_infrastructure,"0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50257",Department of Defense,NG Macon TS,https://www.nationalguard.mil/,0.129759940974810,0.000523497896950
"29","2906","06",Congressional District 6,C2,"118",G5200,N,"52459015915","593025506","+39.8729583","-093.1835241",tl_rd22_29_cd118,Sam Graves,Missouri 6th,Missouri,R,1135 LHOB,(202) 225-7041,armed_services|transportation_and_infrastructure,"0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50258",Department of Defense,NG Macon TS,https://www.nationalguard.mil/,0.037033671677647,0.000002790122980
"29","2906","06",Congressional District 6,C2,"118",G5200,N,"52459015915","593025506","+39.8729583","-093.1835241",tl_rd22_29_cd118,Sam Graves,Missouri 6th,Missouri,R,1135 LHOB,(202) 225-7041,armed_services|transportation_and_infrastructure,"0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51324",Department of Defense,Rosecrans MAP (139AG),https://www.ang.af.mil/,0.029906075885748,0.000038010549717
"29","2907","07",Congressional District 7,C2,"118",G5200,N,"14958659175","231413928","+36.9180924","-093.7105470",tl_rd22_29_cd118,Eric Burlison,Missouri 7th,Missouri,R,1108 LHOB,(202) 225-6536,education_and_the_workforce|oversight_and_accountability|transportation_and_infrastructure,"0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50275",Department of Defense,NG MTA Camp Crowder Neosho,https://www.nationalguard.mil/,0.294639537713787,0.001755020765595
"29","2907","07",Congressional District 7,C2,"118",G5200,N,"14958659175","231413928","+36.9180924","-093.7105470",tl_rd22_29_cd118,Eric Burlison,Missouri 7th,Missouri,R,1108 LHOB,(202) 225-6536,education_and_the_workforce|oversight_and_accountability|transportation_and_infrastructure,"0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50480",Department of Defense,NG Springfield AVCRAD (New),https://www.nationalguard.mil/,0.028619006648448,0.000044066814809
"29","2908","08",Congressional District 8,C2,"118",G5200,N,"47436833427","438376537","+37.1287716","-090.9200670",tl_rd22_29_cd118,Jason Smith,Missouri 8th,Missouri,R,1011 LHOB,(202) 225-4404,joint_committee_on_taxation|ways_and_means,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","50106",Department of Defense,Fort Leonard Wood,https://www.army.mil/,0.872428486955269,0.025513606894998
"29","2908","08",Congressional District 8,C2,"118",G5200,N,"47436833427","438376537","+37.1287716","-090.9200670",tl_rd22_29_cd118,Jason Smith,Missouri 8th,Missouri,R,1011 LHOB,(202) 225-4404,joint_committee_on_taxation|ways_and_means,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","50434",Department of Defense,NG TS Mark Twain Natl Forest Wapp,https://www.nationalguard.mil/,0.166982908560558,0.000837494201244
"29","2908","08",Congressional District 8,C2,"118",G5200,N,"47436833427","438376537","+37.1287716","-090.9200670",tl_rd22_29_cd118,Jason Smith,Missouri 8th,Missouri,R,1011 LHOB,(202) 225-4404,joint_committee_on_taxation|ways_and_means,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","50647",Department of Defense,NGA Arnold Site,https://www.af.mil/,0.016046935694594,0.000014365085210
"30","3002","02",Congressional District 2,C2,"118",G5200,N,"272940130247","2286101308","+47.0710540","-108.1464846",tl_rd22_30_cd118,Matthew Rosendale,Montana 2nd,Montana,R,1023 LHOB,(202) 225-3211,natural_resources|veterans_affairs,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","50197",Department of Defense,NG Helena Aviation RC- AASF- C12,https://www.nationalguard.mil/,0.023534102625803,0.000028460210341
"30","3002","02",Congressional District 2,C2,"118",G5200,N,"272940130247","2286101308","+47.0710540","-108.1464846",tl_rd22_30_cd118,Matthew Rosendale,Montana 2nd,Montana,R,1023 LHOB,(202) 225-3211,natural_resources|veterans_affairs,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","50284",Department of Defense,NG MTA Ft Wm Henry Harrison,https://www.nationalguard.mil/,0.400316317014757,0.003118797326337
"30","3002","02",Congressional District 2,C2,"118",G5200,N,"272940130247","2286101308","+47.0710540","-108.1464846",tl_rd22_30_cd118,Matthew Rosendale,Montana 2nd,Montana,R,1023 LHOB,(202) 225-3211,natural_resources|veterans_affairs,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","50286",Department of Defense,NG MTA Limestone Hills,https://www.nationalguard.mil/,0.525370310819344,0.010068535424993
"30","3002","02",Congressional District 2,C2,"118",G5200,N,"272940130247","2286101308","+47.0710540","-108.1464846",tl_rd22_30_cd118,Matthew Rosendale,Montana 2nd,Montana,R,1023 LHOB,(202) 225-3211,natural_resources|veterans_affairs,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","50708",Department of Defense,Malmstrom Air Force Base,https://www.af.mil/,0.006384026039001,0.000001642900823
"30","3002","02",Congressional District 2,C2,"118",G5200,N,"272940130247","2286101308","+47.0710540","-108.1464846",tl_rd22_30_cd118,Matthew Rosendale,Montana 2nd,Montana,R,1023 LHOB,(202) 225-3211,natural_resources|veterans_affairs,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","50709",Department of Defense,Malmstrom Air Force Base,https://www.af.mil/,0.216720033599573,0.001584006943055
"30","3002","02",Congressional District 2,C2,"118",G5200,N,"272940130247","2286101308","+47.0710540","-108.1464846",tl_rd22_30_cd118,Matthew Rosendale,Montana 2nd,Montana,R,1023 LHOB,(202) 225-3211,natural_resources|veterans_affairs,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","50744",Department of Defense,Great Falls IAP,https://www.ang.af.mil/,0.041375955538513,0.000064539715428
"31","3101","01",Congressional District 1,C2,"118",G5200,N,"15494032149","184100372","+41.3776094","-096.9798487",tl_rd22_31_cd118,Mike Flood,Nebraska 1st,Nebraska,R,343 CHOB,(202) 225-4806,financial_services,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50239",Department of Defense,NG Lincoln AASF/Readiness Center,https://www.nationalguard.mil/,0.025745223580701,0.000028235083492
"31","3101","01",Congressional District 1,C2,"118",G5200,N,"15494032149","184100372","+41.3776094","-096.9798487",tl_rd22_31_cd118,Mike Flood,Nebraska 1st,Nebraska,R,343 CHOB,(202) 225-4806,financial_services,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50508",Department of Defense,Offut Air Force Base,https://www.af.mil/,0.173568171973494,0.000829691753032
"31","3101","01",Congressional District 1,C2,"118",G5200,N,"15494032149","184100372","+41.3776094","-096.9798487",tl_rd22_31_cd118,Mike Flood,Nebraska 1st,Nebraska,R,343 CHOB,(202) 225-4806,financial_services,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50803",Department of Defense,Lincoln Map,https://www.ang.af.mil/,0.034771330480763,0.000049282732626
"31","3102","02",Congressional District 2,C2,"118",G5200,N,"3157603723","77282209","+41.2285893","-096.4506899",tl_rd22_31_cd118,Don Bacon,Nebraska 2nd,Nebraska,R,2104 RHOB,(202) 225-4155,agriculture|armed_services,"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49979",Department of Defense,NG Camp Ashland,https://www.nationalguard.mil/,0.119000384249491,0.000452777627044
"31","3102","02",Congressional District 2,C2,"118",G5200,N,"3157603723","77282209","+41.2285893","-096.4506899",tl_rd22_31_cd118,Don Bacon,Nebraska 2nd,Nebraska,R,2104 RHOB,(202) 225-4155,agriculture|armed_services,"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50265",Department of Defense,NG Mead TS/FMS 06/Utes 02,https://www.nationalguard.mil/,0.012911261733804,0.000004913197889
"31","3102","02",Congressional District 2,C2,"118",G5200,N,"3157603723","77282209","+41.2285893","-096.4506899",tl_rd22_31_cd118,Don Bacon,Nebraska 2nd,Nebraska,R,2104 RHOB,(202) 225-4155,agriculture|armed_services,"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50266",Department of Defense,NG Mead TS/FMS 06/Utes 02,https://www.nationalguard.mil/,0.093321896313307,0.000512555526613
"31","3103","03",Congressional District 3,C2,"118",G5200,N,"180305737659","1109735376","+41.5409372","-100.1521229",tl_rd22_31_cd118,Adrian Smith,Nebraska 3rd,Nebraska,R,502 CHOB,(202) 225-6435,joint_committee_on_taxation|ways_and_means,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","50180",Department of Defense,NG Grand Island AASF/RC,https://www.nationalguard.mil/,0.017969108981292,0.000021581955331
"31","3103","03",Congressional District 3,C2,"118",G5200,N,"180305737659","1109735376","+41.5409372","-100.1521229",tl_rd22_31_cd118,Adrian Smith,Nebraska 3rd,Nebraska,R,502 CHOB,(202) 225-6435,joint_committee_on_taxation|ways_and_means,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","50186",Department of Defense,NG Greenlief TS/UTES 01,https://www.nationalguard.mil/,0.165004526274938,0.001416375445216
"32","3201","01",Congressional District 1,C2,"118",G5200,N,"2589025406","49891535","+35.8643966","-114.9494955",tl_rd22_32_cd118,Dina Titus,Nevada 1st,Nevada,D,2464 RHOB,(202) 225-5965,foreign_affairs|homeland_security|transportation_and_infrastructure,"0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51441",Department of Defense,Nellis Air Force Base,https://www.af.mil/,0.581927832045826,0.006303853283311
"32","3202","02",Congressional District 2,C2,"118",G5200,N,"168519096772","1172371520","+40.5281662","-116.9894216",tl_rd22_32_cd118,Mark Amodei,Nevada 2nd,Nevada,R,104 CHOB,(202) 225-6155,appropriations|joint_library,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","50603",Department of Defense,Utah Test and Training Range,https://www.af.mil/,2.819172510899689,0.247831937805561
"32","3202","02",Congressional District 2,C2,"118",G5200,N,"168519096772","1172371520","+40.5281662","-116.9894216",tl_rd22_32_cd118,Mark Amodei,Nevada 2nd,Nevada,R,104 CHOB,(202) 225-6155,appropriations|joint_library,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","50773",Department of Defense,Reno Tahoe IAP,https://www.ang.af.mil/,0.022759090516236,0.000025502157079
"32","3202","02",Congressional District 2,C2,"118",G5200,N,"168519096772","1172371520","+40.5281662","-116.9894216",tl_rd22_32_cd118,Mark Amodei,Nevada 2nd,Nevada,R,104 CHOB,(202) 225-6155,appropriations|joint_library,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","51108",Department of Defense,Target B-17,https://www.navy.mil/,0.634840627266130,0.023049879657727
"32","3202","02",Congressional District 2,C2,"118",G5200,N,"168519096772","1172371520","+40.5281662","-116.9894216",tl_rd22_32_cd118,Mark Amodei,Nevada 2nd,Nevada,R,104 CHOB,(202) 225-6155,appropriations|joint_library,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","51111",Department of Defense,Target B-20,https://www.navy.mil/,0.536623658599662,0.017523167512500
"32","3202","02",Congressional District 2,C2,"118",G5200,N,"168519096772","1172371520","+40.5281662","-116.9894216",tl_rd22_32_cd118,Mark Amodei,Nevada 2nd,Nevada,R,104 CHOB,(202) 225-6155,appropriations|joint_library,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","51118",Department of Defense,Target B-19,https://www.navy.mil/,0.555954300088219,0.012267622849651
"32","3202","02",Congressional District 2,C2,"118",G5200,N,"168519096772","1172371520","+40.5281662","-116.9894216",tl_rd22_32_cd118,Mark Amodei,Nevada 2nd,Nevada,R,104 CHOB,(202) 225-6155,appropriations|joint_library,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","51141",Department of Defense,Target B-16,https://www.navy.mil/,0.453309995014244,0.009209136258888
"32","3202","02",Congressional District 2,C2,"118",G5200,N,"168519096772","1172371520","+40.5281662","-116.9894216",tl_rd22_32_cd118,Mark Amodei,Nevada 2nd,Nevada,R,104 CHOB,(202) 225-6155,appropriations|joint_library,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","51142",Department of Defense,Target B-16,https://www.navy.mil/,0.294402714743353,0.002507747918341
"32","3202","02",Congressional District 2,C2,"118",G5200,N,"168519096772","1172371520","+40.5281662","-116.9894216",tl_rd22_32_cd118,Mark Amodei,Nevada 2nd,Nevada,R,104 CHOB,(202) 225-6155,appropriations|joint_library,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","51430",Department of Defense,Fallon Range Complex,https://www.navy.mil/,0.375094564860804,0.003603870187362
"32","3203","03",Congressional District 3,C2,"118",G5200,N,"5192469316","51631716","+35.9873028","-115.5658771",tl_rd22_32_cd118,Susie Lee,Nevada 3rd,Nevada,D,365 CHOB,(202) 225-3252,appropriations|natural_resources,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50253",Department of Defense,NG Anthony Cometa Complex,https://www.nationalguard.mil/,0.026553514974886,0.000023329769765
"32","3204","04",Congressional District 4,C2,"118",G5200,N,"108236672750","565767481","+37.8021410","-116.2121690",tl_rd22_32_cd118,Steven Horsford,Nevada 4th,Nevada,D,406 CHOB,(202) 225-9894,armed_services|financial_services,"0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50064",Department of Defense,NG Floyd Edsall Training Center,https://www.nationalguard.mil/,0.141258267420396,0.000679766315784
"32","3204","04",Congressional District 4,C2,"118",G5200,N,"108236672750","565767481","+37.8021410","-116.2121690",tl_rd22_32_cd118,Steven Horsford,Nevada 4th,Nevada,D,406 CHOB,(202) 225-9894,armed_services|financial_services,"0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50192",Department of Defense,Hawthorne Army Depot,https://www.army.mil/,0.140208903849818,0.001326234415578
"32","3204","04",Congressional District 4,C2,"118",G5200,N,"108236672750","565767481","+37.8021410","-116.2121690",tl_rd22_32_cd118,Steven Horsford,Nevada 4th,Nevada,D,406 CHOB,(202) 225-9894,armed_services|financial_services,"0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50193",Department of Defense,Hawthorne Army Depot,https://www.army.mil/,0.323079549135135,0.001108237607435
"32","3204","04",Congressional District 4,C2,"118",G5200,N,"108236672750","565767481","+37.8021410","-116.2121690",tl_rd22_32_cd118,Steven Horsford,Nevada 4th,Nevada,D,406 CHOB,(202) 225-9894,armed_services|financial_services,"0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50194",Department of Defense,Hawthorne Army Depot,https://www.army.mil/,0.570856109367319,0.017429822669040
"32","3204","04",Congressional District 4,C2,"118",G5200,N,"108236672750","565767481","+37.8021410","-116.2121690",tl_rd22_32_cd118,Steven Horsford,Nevada 4th,Nevada,D,406 CHOB,(202) 225-9894,armed_services|financial_services,"0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50195",Department of Defense,Hawthorne Army Depot,https://www.army.mil/,0.726460009823933,0.021680583853547
"32","3204","04",Congressional District 4,C2,"118",G5200,N,"108236672750","565767481","+37.8021410","-116.2121690",tl_rd22_32_cd118,Steven Horsford,Nevada 4th,Nevada,D,406 CHOB,(202) 225-9894,armed_services|financial_services,"0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50196",Department of Defense,Hawthorne Army Depot,https://www.army.mil/,0.855006612952654,0.019537275103027
"32","3204","04",Congressional District 4,C2,"118",G5200,N,"108236672750","565767481","+37.8021410","-116.2121690",tl_rd22_32_cd118,Steven Horsford,Nevada 4th,Nevada,D,406 CHOB,(202) 225-9894,armed_services|financial_services,"0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50511",Department of Defense,Creech Air Force Base,https://www.af.mil/,1.701430318658190,0.055094339980449
"32","3204","04",Congressional District 4,C2,"118",G5200,N,"108236672750","565767481","+37.8021410","-116.2121690",tl_rd22_32_cd118,Steven Horsford,Nevada 4th,Nevada,D,406 CHOB,(202) 225-9894,armed_services|financial_services,"0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51118",Department of Defense,Target B-19,https://www.navy.mil/,0.555954300088219,0.012267622849651
"32","3204","04",Congressional District 4,C2,"118",G5200,N,"108236672750","565767481","+37.8021410","-116.2121690",tl_rd22_32_cd118,Steven Horsford,Nevada 4th,Nevada,D,406 CHOB,(202) 225-9894,armed_services|financial_services,"0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51440",Department of Defense,Nellis Air Force Base,https://www.af.mil/,0.010985894344779,0.000006535422883
"32","3204","04",Congressional District 4,C2,"118",G5200,N,"108236672750","565767481","+37.8021410","-116.2121690",tl_rd22_32_cd118,Steven Horsford,Nevada 4th,Nevada,D,406 CHOB,(202) 225-9894,armed_services|financial_services,"0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51441",Department of Defense,Nellis Air Force Base,https://www.af.mil/,0.581927832045826,0.006303853283311
"32","3204","04",Congressional District 4,C2,"118",G5200,N,"108236672750","565767481","+37.8021410","-116.2121690",tl_rd22_32_cd118,Steven Horsford,Nevada 4th,Nevada,D,406 CHOB,(202) 225-9894,armed_services|financial_services,"0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51442",Department of Defense,Nellis Air Force Base,https://www.af.mil/,0.052004896217321,0.000095113747182
"32","3204","04",Congressional District 4,C2,"118",G5200,N,"108236672750","565767481","+37.8021410","-116.2121690",tl_rd22_32_cd118,Steven Horsford,Nevada 4th,Nevada,D,406 CHOB,(202) 225-9894,armed_services|financial_services,"0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51443",Department of Defense,Nellis Air Force Base,https://www.af.mil/,0.015365541132523,0.000013336796649
"32","3204","04",Congressional District 4,C2,"118",G5200,N,"108236672750","565767481","+37.8021410","-116.2121690",tl_rd22_32_cd118,Steven Horsford,Nevada 4th,Nevada,D,406 CHOB,(202) 225-9894,armed_services|financial_services,"0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51444",Department of Defense,Nellis Air Force Base,https://www.af.mil/,0.153389211010257,0.001338495185062
"32","3204","04",Congressional District 4,C2,"118",G5200,N,"108236672750","565767481","+37.8021410","-116.2121690",tl_rd22_32_cd118,Steven Horsford,Nevada 4th,Nevada,D,406 CHOB,(202) 225-9894,armed_services|financial_services,"0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51445",Department of Defense,Nevada Test and Training Range,https://www.af.mil/,3.226290610495591,0.398959518443910
"32","3204","04",Congressional District 4,C2,"118",G5200,N,"108236672750","565767481","+37.8021410","-116.2121690",tl_rd22_32_cd118,Steven Horsford,Nevada 4th,Nevada,D,406 CHOB,(202) 225-9894,armed_services|financial_services,"0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51446",Department of Defense,Nevada Test and Training Range,https://www.af.mil/,4.934789812917884,0.789212969704827
"33","3301","01",Congressional District 1,C2,"118",G5200,N,"5551887515","477702592","+43.4072139","-071.1869535",tl_rd22_33_cd118,Chris Pappas,New Hampshire 1st,New Hampshire,D,452 CHOB,(202) 225-5456,transportation_and_infrastructure|small_business|veterans_affairs,"0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","50330",Department of Defense,NG Training Site,https://www.nationalguard.mil/,0.038702697336545,0.000046945370759
"33","3301","01",Congressional District 1,C2,"118",G5200,N,"5551887515","477702592","+43.4072139","-071.1869535",tl_rd22_33_cd118,Chris Pappas,New Hampshire 1st,New Hampshire,D,452 CHOB,(202) 225-5456,transportation_and_infrastructure|small_business|veterans_affairs,"0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","50584",Department of Defense,Newington Defense Fuel Support Point,https://www.af.mil/,0.015174250345939,0.000004972078123
"33","3301","01",Congressional District 1,C2,"118",G5200,N,"5551887515","477702592","+43.4072139","-071.1869535",tl_rd22_33_cd118,Chris Pappas,New Hampshire 1st,New Hampshire,D,452 CHOB,(202) 225-5456,transportation_and_infrastructure|small_business|veterans_affairs,"0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","50734",Department of Defense,Pease ANGB,https://www.ang.af.mil/,0.004957853172667,0.000001427825658
"33","3301","01",Congressional District 1,C2,"118",G5200,N,"5551887515","477702592","+43.4072139","-071.1869535",tl_rd22_33_cd118,Chris Pappas,New Hampshire 1st,New Hampshire,D,452 CHOB,(202) 225-5456,transportation_and_infrastructure|small_business|veterans_affairs,"0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","50735",Department of Defense,Pease ANGB,https://www.ang.af.mil/,0.050752750779170,0.000096114226307
"33","3301","01",Congressional District 1,C2,"118",G5200,N,"5551887515","477702592","+43.4072139","-071.1869535",tl_rd22_33_cd118,Chris Pappas,New Hampshire 1st,New Hampshire,D,452 CHOB,(202) 225-5456,transportation_and_infrastructure|small_business|veterans_affairs,"0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","51276",Department of Defense,Newington Defense Fuel Support Point,https://www.af.mil/,0.037481739072495,0.000071943622625
"33","3302","02",Congressional District 2,C2,"118",G5200,N,"17638226463","416748347","+43.7675493","-071.6970813",tl_rd22_33_cd118,Ann Kuster,New Hampshire 2nd,New Hampshire,D,2201 RHOB,(202) 225-5206,energy_and_commerce,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50707",Department of Defense,New Boston Air Station,https://www.af.mil/,0.166654671806635,0.001288332969326
